,longitude,latitude,housing_median_age,total_rooms,population,households,median_income,median_house_value,ocean_proximity_<1h ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near bay,ocean_proximity_near ocean
344,-122.18,37.75,43,1036,652,213,2.069,84600.0,0,0,0,1,0
345,-122.18,37.75,36,1047,651,166,1.712,82100.0,0,0,0,1,0
346,-122.17,37.76,33,1280,999,286,2.5625,89300.0,0,0,0,1,0
347,-122.17,37.75,43,1587,907,306,1.9821,98300.0,0,0,0,1,0
348,-122.17,37.75,41,1257,828,230,2.5043,92300.0,0,0,0,1,0
349,-122.17,37.75,44,1218,763,254,2.3281,88800.0,0,0,0,1,0
350,-122.17,37.75,48,1751,935,349,1.4375,90000.0,0,0,0,1,0
351,-122.16,37.76,45,2299,1437,484,2.5122,95500.0,0,0,0,1,0
352,-122.16,37.75,38,2457,1516,482,1.5625,91700.0,0,0,0,1,0
353,-122.17,37.75,47,998,597,185,3.1587,100400.0,0,0,0,1,0
354,-122.17,37.76,40,1685,949,342,1.8426,94800.0,0,0,0,1,0
355,-122.16,37.76,46,1827,881,302,4.6696,164300.0,0,0,0,1,0
356,-122.16,37.76,36,2781,1438,519,2.4598,155500.0,0,0,0,1,0
357,-122.15,37.76,39,1823,763,270,6.0749,196900.0,0,0,0,1,0
358,-122.14,37.77,27,2229,1297,355,4.8304,279100.0,0,0,0,1,0
359,-122.14,37.76,34,1513,545,211,5.5701,252800.0,0,0,0,1,0
360,-122.13,37.76,26,3266,1222,533,5.37,275400.0,0,0,0,1,0
361,-122.12,37.75,33,1809,808,219,6.86,250000.0,0,0,0,1,0
362,-122.12,37.75,28,794,329,109,7.6923,329800.0,0,0,0,1,0
363,-122.14,37.75,36,690,299,109,4.0313,195500.0,0,0,0,1,0
364,-122.14,37.75,33,1334,579,202,6.8323,255900.0,0,0,0,1,0
365,-122.13,37.75,30,414,137,50,4.975,311100.0,0,0,0,1,0
366,-122.13,37.75,36,768,229,93,5.3602,330000.0,0,0,0,1,0
367,-122.13,37.74,41,4400,1476,648,5.0,248900.0,0,0,0,1,0
368,-122.16,37.75,46,954,429,154,2.925,142900.0,0,0,0,1,0
369,-122.15,37.75,40,1445,849,255,3.8913,126300.0,0,0,0,1,0
370,-122.15,37.75,44,1938,946,331,3.225,135800.0,0,0,0,1,0
371,-122.15,37.74,41,856,571,191,3.1458,130600.0,0,0,0,1,0
372,-122.16,37.75,24,1790,1137,386,2.537,107900.0,0,0,0,1,0
373,-122.16,37.75,44,617,378,135,2.5568,111100.0,0,0,0,1,0
374,-122.15,37.74,43,1383,853,272,3.5083,122000.0,0,0,0,1,0
375,-122.15,37.74,49,1325,764,282,3.3125,118000.0,0,0,0,1,0
376,-122.16,37.75,40,1227,928,261,1.8235,95200.0,0,0,0,1,0
377,-122.16,37.75,35,667,406,133,3.8047,94300.0,0,0,0,1,0
378,-122.17,37.74,34,1223,824,280,2.2917,92500.0,0,0,0,1,0
379,-122.17,37.75,37,1379,835,259,2.4962,91800.0,0,0,0,1,0
380,-122.16,37.74,43,1534,826,295,4.0417,109400.0,0,0,0,1,0
381,-122.16,37.74,46,1029,567,211,3.4844,129500.0,0,0,0,1,0
382,-122.16,37.74,52,771,355,144,4.1458,143400.0,0,0,0,1,0
383,-122.16,37.74,47,824,533,166,2.625,98200.0,0,0,0,1,0
384,-122.16,37.74,44,1097,609,215,2.0227,103100.0,0,0,0,1,0
385,-122.29,37.9,49,1283,576,236,3.3333,276800.0,0,0,0,1,0
386,-122.29,37.9,52,1604,594,286,5.338,270900.0,0,0,0,1,0
387,-122.29,37.89,52,2248,870,377,3.4732,246200.0,0,0,0,1,0
388,-122.3,37.9,38,2263,1027,509,3.5125,224200.0,0,0,0,1,0
389,-122.29,37.89,52,1571,693,326,3.1375,229100.0,0,0,0,1,0
390,-122.3,37.89,46,1520,815,375,2.8036,211600.0,0,0,0,1,0
391,-122.3,37.9,15,5083,2420,1092,4.5824,256100.0,0,0,0,1,0
392,-122.3,37.89,36,1077,518,276,3.0208,206300.0,0,0,0,1,0
393,-122.3,37.89,52,1248,620,275,4.0875,221300.0,0,0,0,1,0
394,-122.33,37.89,42,1342,551,266,4.5268,207400.0,0,0,0,1,0
395,-122.34,37.88,37,3061,2556,924,1.7375,350000.0,0,0,0,1,0
396,-122.29,37.89,52,3171,1498,696,3.1795,218200.0,0,0,0,1,0
397,-122.29,37.88,50,1211,523,227,3.8672,216700.0,0,0,0,1,0
398,-122.29,37.89,52,979,374,153,5.1675,270600.0,0,0,0,1,0
399,-122.29,37.89,52,2269,1004,371,5.1696,261400.0,0,0,0,1,0
400,-122.28,37.88,52,1844,769,334,4.2614,261300.0,0,0,0,1,0
401,-122.29,37.89,52,2178,940,423,5.0551,232200.0,0,0,0,1,0
402,-122.27,37.9,42,1650,645,256,5.6228,375400.0,0,0,0,1,0
403,-122.26,37.9,52,1927,705,288,7.8864,357300.0,0,0,0,1,0
404,-122.27,37.9,52,2079,684,275,7.9556,374400.0,0,0,0,1,0
405,-122.27,37.9,52,1803,572,236,6.174,358800.0,0,0,0,1,0
406,-122.27,37.9,52,2041,671,253,6.9414,417500.0,0,0,0,1,0
407,-122.27,37.89,52,3046,975,365,8.013024999999999,430500.0,0,0,0,1,0
408,-122.28,37.9,52,2318,779,312,7.1754,362900.0,0,0,0,1,0
409,-122.28,37.9,52,2003,658,244,8.013024999999999,397000.0,0,0,0,1,0
410,-122.28,37.9,52,2261,819,335,4.9083,346800.0,0,0,0,1,0
411,-122.28,37.89,52,1225,412,168,5.7912,327100.0,0,0,0,1,0
412,-122.28,37.89,52,2315,835,369,4.5893,290100.0,0,0,0,1,0
413,-122.28,37.89,52,2070,722,306,5.4171,292000.0,0,0,0,1,0
414,-122.28,37.89,52,2616,1085,487,4.125,270900.0,0,0,0,1,0
415,-122.27,37.89,52,2640,973,355,7.266,371100.0,0,0,0,1,0
416,-122.27,37.89,52,1978,723,272,5.3989,335600.0,0,0,0,1,0
417,-122.26,37.9,37,2220,903,362,7.8336,371300.0,0,0,0,1,0
418,-122.25,37.89,41,1125,356,181,6.1593,344000.0,0,0,0,1,0
419,-122.26,37.89,52,3078,1005,462,6.381,342200.0,0,0,0,1,0
420,-122.26,37.89,52,3706,1205,504,6.6828,370900.0,0,0,0,1,0
421,-122.25,37.89,37,3000,987,450,7.5385,350000.0,0,0,0,1,0
422,-122.25,37.89,42,2863,1031,448,6.7138,368600.0,0,0,0,1,0
423,-122.26,37.88,52,2551,894,404,6.2425,391800.0,0,0,0,1,0
424,-122.26,37.88,52,2255,823,377,5.7979,415300.0,0,0,0,1,0
425,-122.27,37.88,52,3360,1232,621,4.2813,284900.0,0,0,0,1,0
426,-122.27,37.88,52,1693,669,367,3.5417,287500.0,0,0,0,1,0
427,-122.27,37.88,44,2252,989,550,3.0132,272900.0,0,0,0,1,0
428,-122.28,37.88,52,2495,1058,464,4.1429,259600.0,0,0,0,1,0
429,-122.28,37.88,52,1193,506,207,4.1912,254500.0,0,0,0,1,0
430,-122.28,37.88,52,1172,489,218,3.9167,235600.0,0,0,0,1,0
431,-122.29,37.88,52,2159,824,388,3.8897,218400.0,0,0,0,1,0
432,-122.29,37.88,48,2365,1034,475,3.1065,229200.0,0,0,0,1,0
433,-122.29,37.88,46,1895,920,425,2.9926,192100.0,0,0,0,1,0
434,-122.29,37.88,52,1650,841,380,3.556,179300.0,0,0,0,1,0
435,-122.3,37.88,45,453,749,137,1.475,187500.0,0,0,0,1,0
436,-122.3,37.88,52,409,208,98,1.6971,138800.0,0,0,0,1,0
437,-122.3,37.87,10,503,228,100,2.1705,150000.0,0,0,0,1,0
438,-122.3,37.86,50,499,287,128,2.75,140600.0,0,0,0,1,0
439,-122.29,37.85,52,477,218,106,2.5682,120000.0,0,0,0,1,0
440,-122.3,37.88,46,1647,854,355,2.9,144800.0,0,0,0,1,0
441,-122.3,37.87,52,3123,1695,684,2.2208,144800.0,0,0,0,1,0
442,-122.28,37.88,52,957,403,172,3.2344,245500.0,0,0,0,1,0
443,-122.28,37.87,52,589,288,131,3.5156,200000.0,0,0,0,1,0
444,-122.28,37.87,49,2026,963,521,1.9805,173700.0,0,0,0,1,0
445,-122.29,37.87,50,1829,1129,516,2.6684,185600.0,0,0,0,1,0
446,-122.29,37.87,52,895,386,204,3.875,182600.0,0,0,0,1,0
447,-122.28,37.88,52,1909,811,406,3.006,227900.0,0,0,0,1,0
448,-122.28,37.87,46,3022,1293,675,2.543,220700.0,0,0,0,1,0
449,-122.28,37.87,46,1777,805,431,2.8676,212000.0,0,0,0,1,0
450,-122.27,37.88,52,2803,1372,876,2.1907,271400.0,0,0,0,1,0
451,-122.27,37.87,30,1465,862,425,1.7778,268800.0,0,0,0,1,0
452,-122.27,37.88,37,2619,1152,616,2.52,277800.0,0,0,0,1,0
453,-122.26,37.88,52,1149,483,249,4.2788,332500.0,0,0,0,1,0
454,-122.26,37.88,52,2363,1558,573,2.944,338900.0,0,0,0,1,0
455,-122.26,37.88,52,2604,1798,769,1.725,287500.0,0,0,0,1,0
456,-122.25,37.87,41,685,266,123,5.2289,384600.0,0,0,0,1,0
457,-122.25,37.87,42,1756,2184,422,2.5562,371400.0,0,0,0,1,0
458,-122.25,37.87,52,1204,2016,477,0.949,350000.0,0,0,0,1,0
459,-122.25,37.87,52,609,1349,250,1.1696,482412.5,0,0,0,1,0
460,-122.26,37.87,52,1087,3132,350,1.4012,175000.0,0,0,0,1,0
461,-122.26,37.87,52,2773,1721,949,1.1859,241700.0,0,0,0,1,0
462,-122.27,37.87,35,3218,1675,1000,1.7464,216700.0,0,0,0,1,0
463,-122.27,37.87,49,1350,707,350,2.8846,211300.0,0,0,0,1,0
464,-122.27,37.87,52,3084,1424,694,2.7372,210200.0,0,0,0,1,0
465,-122.28,37.86,52,938,393,189,3.8594,196400.0,0,0,0,1,0
466,-122.28,37.87,52,1813,828,339,3.5625,191700.0,0,0,0,1,0
467,-122.28,37.87,52,1233,571,292,2.2788,182300.0,0,0,0,1,0
468,-122.29,37.87,44,2539,1382,713,2.537,175000.0,0,0,0,1,0
469,-122.29,37.87,46,1267,792,321,2.525,165900.0,0,0,0,1,0
470,-122.29,37.86,52,1665,815,372,1.9946,156900.0,0,0,0,1,0
471,-122.28,37.86,52,1659,788,346,2.8214,164300.0,0,0,0,1,0
472,-122.29,37.87,52,2225,1145,430,2.6165,150000.0,0,0,0,1,0
473,-122.29,37.86,50,2485,1354,563,1.9483,150500.0,0,0,0,1,0
474,-122.28,37.86,52,2031,958,445,1.9327,169900.0,0,0,0,1,0
475,-122.28,37.86,49,2932,1361,608,1.9798,147400.0,0,0,0,1,0
476,-122.28,37.85,52,2246,1005,449,2.4167,152700.0,0,0,0,1,0
477,-122.27,37.86,49,2052,924,414,2.5417,182700.0,0,0,0,1,0
478,-122.28,37.86,52,1999,780,358,3.3906,179300.0,0,0,0,1,0
479,-122.28,37.86,52,3007,1582,636,2.5652,157700.0,0,0,0,1,0
480,-122.28,37.86,41,2214,1213,568,2.2845,153100.0,0,0,0,1,0
481,-122.27,37.86,52,1088,486,267,2.6071,250000.0,0,0,0,1,0
482,-122.27,37.86,52,834,494,175,3.15,206300.0,0,0,0,1,0
483,-122.27,37.86,52,1769,849,365,2.6914,218800.0,0,0,0,1,0
484,-122.27,37.86,52,2307,1127,548,1.8447,198200.0,0,0,0,1,0
485,-122.26,37.86,35,5161,3132,1092,1.6307,253600.0,0,0,0,1,0
486,-122.26,37.86,52,3497,1493,794,2.9044,257400.0,0,0,0,1,0
487,-122.26,37.86,52,3774,1461,679,2.9405,289500.0,0,0,0,1,0
488,-122.26,37.86,52,2888,1253,538,3.3893,241700.0,0,0,0,1,0
489,-122.25,37.86,48,2153,1656,459,3.0417,482412.5,0,0,0,1,0
490,-122.25,37.86,52,1389,514,202,7.0897,446200.0,0,0,0,1,0
491,-122.25,37.86,52,1709,719,295,5.0463,456300.0,0,0,0,1,0
492,-122.25,37.86,52,1587,878,449,1.7652,336800.0,0,0,0,1,0
493,-122.24,37.86,52,1668,517,214,7.8521,482412.5,0,0,0,1,0
494,-122.24,37.85,52,3726,1366,496,8.013024999999999,482412.5,0,0,0,1,0
495,-122.25,37.86,52,4048,1316,590,5.3794,376900.0,0,0,0,1,0
497,-122.26,37.85,52,3618,1508,755,3.2619,309600.0,0,0,0,1,0
499,-122.27,37.85,52,4076,1800,815,2.7054,182300.0,0,0,0,1,0
500,-122.27,37.85,47,2077,719,326,2.2431,172700.0,0,0,0,1,0
501,-122.27,37.85,50,1279,675,255,1.9028,150800.0,0,0,0,1,0
502,-122.27,37.85,52,1974,875,363,1.5817,153600.0,0,0,0,1,0
503,-122.27,37.85,52,335,152,77,2.2841,106300.0,0,0,0,1,0
504,-122.27,37.85,47,1375,843,319,1.3785,142300.0,0,0,0,1,0
505,-122.28,37.85,52,610,281,132,2.9018,119400.0,0,0,0,1,0
506,-122.28,37.85,44,1025,506,204,1.73,147900.0,0,0,0,1,0
507,-122.28,37.85,48,2063,1054,466,2.2625,132900.0,0,0,0,1,0
508,-122.29,37.84,35,1872,1017,414,2.2106,132500.0,0,0,0,1,0
509,-122.28,37.83,52,3108,1623,765,2.6997,126900.0,0,0,0,1,0
510,-122.3,37.84,14,5698,3100,1092,4.0018,143800.0,0,0,0,1,0
511,-122.23,37.83,52,2990,947,361,7.8772,482412.5,0,0,0,1,0
512,-122.22,37.82,39,2492,808,315,8.013024999999999,482412.5,0,0,0,1,0
513,-122.22,37.82,42,2991,1018,335,8.013024999999999,482412.5,0,0,0,1,0
514,-122.23,37.82,52,3242,1001,352,8.013024999999999,482412.5,0,0,0,1,0
515,-122.23,37.82,52,3051,1005,369,8.013024999999999,466100.0,0,0,0,1,0
516,-122.23,37.82,52,3494,1192,383,8.013024999999999,482412.5,0,0,0,1,0
517,-122.24,37.83,52,1757,585,227,5.8948,457800.0,0,0,0,1,0
518,-122.24,37.83,52,2449,916,316,8.013024999999999,471600.0,0,0,0,1,0
519,-122.23,37.82,52,1611,556,179,8.013024999999999,482412.5,0,0,0,1,0
520,-122.24,37.82,52,3665,1470,520,6.155,398600.0,0,0,0,1,0
521,-122.25,37.82,52,2474,1104,398,5.883,340700.0,0,0,0,1,0
522,-122.23,37.76,52,3037,1242,518,5.2128,289900.0,0,0,0,1,0
523,-122.23,37.76,52,2269,805,321,4.7188,335300.0,0,0,0,1,0
524,-122.23,37.76,52,1316,378,162,5.2915,333000.0,0,0,0,1,0
525,-122.24,37.77,52,1153,481,223,2.6411,241000.0,0,0,0,1,0
526,-122.23,37.77,52,772,409,160,3.3214,189600.0,0,0,0,1,0
527,-122.24,37.77,52,1711,885,373,3.6417,206300.0,0,0,0,1,0
528,-122.25,37.77,52,2650,1468,567,3.0161,215700.0,0,0,0,1,0
529,-122.25,37.77,52,1038,482,215,3.1771,210200.0,0,0,0,1,0
530,-122.25,37.77,52,1527,825,264,3.4531,208800.0,0,0,0,1,0
531,-122.25,37.77,52,859,429,158,4.3098,197900.0,0,0,0,1,0
532,-122.26,37.78,52,970,528,208,3.3438,201300.0,0,0,0,1,0
533,-122.26,37.78,52,1045,496,216,2.9213,190800.0,0,0,0,1,0
534,-122.27,37.78,52,1408,718,265,2.6806,207900.0,0,0,0,1,0
535,-122.27,37.78,52,1222,630,265,3.7708,215300.0,0,0,0,1,0
536,-122.27,37.78,45,1169,723,286,3.9444,212900.0,0,0,0,1,0
537,-122.27,37.78,13,2020,959,486,5.2601,292700.0,0,0,0,1,0
538,-122.28,37.79,30,4145,3132,855,2.5444,275000.0,0,0,0,1,0
539,-122.3,37.77,42,2038,2037,355,2.6447,200000.0,0,0,0,1,0
540,-122.28,37.78,29,5154,3132,1092,2.5762,173400.0,0,0,0,1,0
541,-122.29,37.78,42,1241,821,300,1.9427,102200.0,0,0,0,1,0
542,-122.28,37.77,52,1468,870,347,2.9688,220800.0,0,0,0,1,0
543,-122.28,37.77,27,3997,1901,966,3.75,242800.0,0,0,0,1,0
544,-122.29,37.76,18,2873,1243,663,5.1702,265400.0,0,0,0,1,0
545,-122.28,37.78,50,1487,730,327,2.5139,219000.0,0,0,0,1,0
546,-122.26,37.77,52,1670,793,299,2.9732,282100.0,0,0,0,1,0
547,-122.27,37.77,52,2252,1033,434,5.5337,372000.0,0,0,0,1,0
548,-122.27,37.77,52,1731,872,363,4.1667,225800.0,0,0,0,1,0
549,-122.27,37.77,52,1710,849,457,2.7115,220800.0,0,0,0,1,0
550,-122.27,37.77,52,2388,1121,518,3.3269,234500.0,0,0,0,1,0
551,-122.25,37.77,52,2156,872,445,3.2685,254200.0,0,0,0,1,0
552,-122.26,37.77,52,1565,637,297,4.7778,351800.0,0,0,0,1,0
553,-122.26,37.77,52,1704,663,340,4.226,275000.0,0,0,0,1,0
554,-122.26,37.77,52,1210,411,172,3.3571,405400.0,0,0,0,1,0
555,-122.26,37.77,52,2097,915,413,2.9899,228100.0,0,0,0,1,0
556,-122.26,37.77,52,1848,921,477,2.875,234000.0,0,0,0,1,0
557,-122.24,37.77,43,955,585,266,2.3882,162500.0,0,0,0,1,0
558,-122.25,37.77,43,4329,2086,1053,2.975,243400.0,0,0,0,1,0
559,-122.23,37.76,52,3011,1303,535,5.1039,273800.0,0,0,0,1,0
560,-122.23,37.76,52,1049,374,176,4.1458,248500.0,0,0,0,1,0
561,-122.24,37.76,52,2504,979,472,3.4762,244000.0,0,0,0,1,0
562,-122.24,37.76,52,1846,827,446,2.6833,240900.0,0,0,0,1,0
563,-122.23,37.76,52,1705,658,253,5.75,306300.0,0,0,0,1,0
564,-122.23,37.75,50,1542,654,268,3.9632,240000.0,0,0,0,1,0
565,-122.24,37.75,45,891,384,146,4.9489,247100.0,0,0,0,1,0
566,-122.24,37.75,27,4051,1499,797,4.8711,286600.0,0,0,0,1,0
567,-122.24,37.76,52,2646,1128,522,3.0718,266700.0,0,0,0,1,0
568,-122.24,37.76,49,2428,1110,492,3.6719,229800.0,0,0,0,1,0
569,-122.24,37.76,52,2567,1119,415,4.6094,229300.0,0,0,0,1,0
570,-122.24,37.73,21,5698,2930,1092,4.5213,228400.0,0,0,0,1,0
571,-122.25,37.74,25,1914,897,390,4.4562,206200.0,0,0,0,1,0
572,-122.24,37.72,5,5698,3132,1092,7.611,350700.0,0,0,0,1,0
573,-122.27,37.73,31,5698,2973,1092,3.2689,231000.0,0,0,0,1,0
574,-122.25,37.76,52,2876,1340,632,3.567,252900.0,0,0,0,1,0
575,-122.27,37.74,28,5698,2974,1092,3.6875,353900.0,0,0,0,1,0
576,-122.27,37.77,23,5679,2690,1092,4.7695,291700.0,0,0,0,1,0
577,-122.28,37.75,20,1156,583,326,3.1972,100000.0,0,0,0,1,0
578,-122.06,37.77,12,5698,3132,1092,7.2634,341600.0,0,0,0,1,0
579,-122.06,37.73,5,3596,1738,512,7.0568,412500.0,0,0,0,1,0
580,-122.06,37.71,36,3541,1478,529,4.635,248600.0,0,0,0,1,0
581,-122.07,37.71,40,1808,746,270,5.3015,254900.0,0,0,0,1,0
582,-122.07,37.71,36,2879,1235,455,4.9801,241500.0,0,0,0,1,0
583,-122.07,37.72,26,3204,1411,484,5.4834,295200.0,0,0,0,1,0
584,-122.08,37.72,31,3866,1368,521,6.187,340400.0,0,0,0,1,0
585,-122.08,37.72,32,2476,1048,367,5.6194,274700.0,0,0,0,1,0
586,-122.08,37.71,35,2211,1004,365,5.4639,238600.0,0,0,0,1,0
587,-122.09,37.71,35,2663,1086,367,5.1498,266400.0,0,0,0,1,0
588,-122.1,37.72,30,2599,922,350,5.8382,330200.0,0,0,0,1,0
589,-122.11,37.71,36,4569,1950,819,4.65,206800.0,0,0,0,1,0
590,-122.1,37.7,25,2973,1413,595,4.3819,209200.0,0,0,0,1,0
591,-122.1,37.69,30,3115,1444,568,3.7222,195800.0,0,0,0,1,0
592,-122.09,37.71,31,1843,749,269,5.2855,253500.0,0,0,0,1,0
593,-122.09,37.7,31,2053,867,329,4.3375,241800.0,0,0,0,1,0
594,-122.1,37.71,27,5698,2723,1035,5.2131,252500.0,0,0,0,1,0
595,-122.09,37.7,30,1751,731,263,6.005,263900.0,0,0,0,1,0
596,-122.08,37.71,38,1663,781,301,5.0519,227000.0,0,0,0,1,0
597,-122.08,37.71,38,3716,1784,652,4.8237,220900.0,0,0,0,1,0
598,-122.08,37.7,32,2718,1156,410,5.2497,259300.0,0,0,0,1,0
599,-122.07,37.7,39,1420,645,277,4.125,232500.0,0,0,0,1,0
600,-122.06,37.7,37,1893,821,315,4.6005,231600.0,0,0,0,1,0
601,-122.06,37.7,33,3906,1912,770,3.5187,209400.0,0,0,0,1,0
602,-122.07,37.7,32,3400,1487,694,3.0,223200.0,0,0,0,1,0
603,-122.08,37.7,25,3402,1645,710,3.4934,209900.0,0,0,0,1,0
604,-122.09,37.7,33,4413,2239,1051,2.9861,208200.0,0,0,0,1,0
605,-122.07,37.69,29,2304,1021,552,2.5362,203800.0,0,0,0,1,0
606,-122.08,37.69,36,2350,1105,467,3.3021,195700.0,0,0,0,1,0
607,-122.07,37.69,31,5698,2999,1092,3.0964,190500.0,0,0,0,1,0
608,-122.08,37.69,43,1575,740,284,2.8512,181000.0,0,0,0,1,0
609,-122.08,37.69,42,1414,629,244,3.3478,184900.0,0,0,0,1,0
610,-122.08,37.68,37,848,314,205,2.3958,190800.0,0,0,0,1,0
611,-122.08,37.68,15,3051,1479,668,3.5295,242200.0,0,0,0,1,0
612,-122.09,37.69,20,4296,1732,800,4.8036,188300.0,0,0,0,1,0
613,-122.15,37.74,52,2898,1338,550,3.851,183500.0,0,0,0,1,0
614,-122.14,37.74,52,1071,440,192,4.0662,204200.0,0,0,0,1,0
615,-122.14,37.73,51,2619,922,393,4.6042,251900.0,0,0,0,1,0
616,-122.15,37.74,49,1494,611,288,2.2,187500.0,0,0,0,1,0
617,-122.16,37.73,52,2260,994,412,4.1164,198200.0,0,0,0,1,0
618,-122.15,37.74,52,1394,545,230,3.95,219000.0,0,0,0,1,0
619,-122.15,37.73,52,1028,317,143,4.9135,275000.0,0,0,0,1,0
620,-122.15,37.73,45,3758,1573,736,2.8355,245400.0,0,0,0,1,0
621,-122.17,37.73,46,2163,925,435,3.25,177500.0,0,0,0,1,0
622,-122.16,37.73,49,1699,768,385,2.8301,171600.0,0,0,0,1,0
623,-122.17,37.73,52,1555,620,292,3.7159,183300.0,0,0,0,1,0
624,-122.16,37.73,52,1114,425,207,2.5625,175000.0,0,0,0,1,0
625,-122.18,37.72,45,1498,1003,305,3.8047,156700.0,0,0,0,1,0
626,-122.18,37.71,45,726,519,135,3.375,157500.0,0,0,0,1,0
627,-122.17,37.71,38,890,481,198,3.244,179800.0,0,0,0,1,0
628,-122.18,37.7,36,2639,1209,519,4.0268,205500.0,0,0,0,1,0
629,-122.18,37.7,35,2562,1398,525,3.3906,178900.0,0,0,0,1,0
630,-122.19,37.71,36,361,158,58,5.5461,262500.0,0,0,0,1,0
631,-122.17,37.72,42,3008,1817,664,3.371,165000.0,0,0,0,1,0
632,-122.17,37.72,46,1369,766,289,3.5313,159700.0,0,0,0,1,0
633,-122.17,37.72,5,1692,814,328,3.663,158300.0,0,0,0,1,0
634,-122.16,37.72,38,1007,618,239,2.875,144800.0,0,0,0,1,0
635,-122.17,37.72,43,3783,2139,789,4.0202,166300.0,0,0,0,1,0
636,-122.16,37.71,37,1507,632,253,4.5553,191000.0,0,0,0,1,0
637,-122.16,37.71,36,666,366,134,3.4643,175000.0,0,0,0,1,0
638,-122.16,37.72,10,2229,877,485,3.3431,137500.0,0,0,0,1,0
639,-122.15,37.73,28,2215,830,573,2.1898,141700.0,0,0,0,1,0
640,-122.15,37.72,31,1616,739,379,2.9097,210900.0,0,0,0,1,0
641,-122.15,37.72,47,1190,540,266,3.375,198300.0,0,0,0,1,0
642,-122.15,37.72,29,4169,2024,962,2.8125,157400.0,0,0,0,1,0
643,-122.14,37.73,52,2024,823,334,5.0,264700.0,0,0,0,1,0
644,-122.14,37.73,38,1723,711,353,3.0673,218400.0,0,0,0,1,0
645,-122.14,37.73,43,2264,931,368,3.8125,235100.0,0,0,0,1,0
646,-122.13,37.73,33,1996,686,270,6.9096,341800.0,0,0,0,1,0
647,-122.13,37.72,26,2862,1030,397,7.912,367300.0,0,0,0,1,0
648,-122.13,37.72,35,2183,976,392,3.8393,243500.0,0,0,0,1,0
649,-122.12,37.71,35,1037,552,210,4.0,167900.0,0,0,0,1,0
650,-122.13,37.72,25,1134,340,171,6.5095,371200.0,0,0,0,1,0
651,-122.14,37.72,39,786,288,132,3.5156,218900.0,0,0,0,1,0
652,-122.14,37.72,45,1397,555,248,2.983,202700.0,0,0,0,1,0
653,-122.13,37.72,45,2315,1006,444,3.524,186200.0,0,0,0,1,0
654,-122.13,37.71,44,1613,776,346,3.1103,188900.0,0,0,0,1,0
655,-122.13,37.71,44,1421,609,270,3.5781,180000.0,0,0,0,1,0
656,-122.15,37.71,18,5698,2441,1092,3.1682,202700.0,0,0,0,1,0
657,-122.14,37.71,27,3094,1364,789,2.6101,181700.0,0,0,0,1,0
658,-122.14,37.71,18,3905,2197,1044,3.6932,166800.0,0,0,0,1,0
659,-122.13,37.7,43,3046,1333,544,3.4583,183700.0,0,0,0,1,0
660,-122.13,37.7,19,3516,1810,703,3.9032,218000.0,0,0,0,1,0
661,-122.15,37.71,36,998,531,183,4.0208,191500.0,0,0,0,1,0
662,-122.15,37.7,36,1464,672,261,3.5547,194700.0,0,0,0,1,0
663,-122.14,37.7,17,1463,695,330,4.5859,187200.0,0,0,0,1,0
664,-122.13,37.7,21,4124,2162,998,2.6321,223100.0,0,0,0,1,0
665,-122.13,37.69,17,2380,1216,643,3.395,271300.0,0,0,0,1,0
666,-122.14,37.7,36,1266,606,239,3.9702,194100.0,0,0,0,1,0
667,-122.16,37.7,36,2239,1203,379,5.0043,190400.0,0,0,0,1,0
668,-122.14,37.69,38,1571,874,301,4.4659,189100.0,0,0,0,1,0
669,-122.15,37.69,38,1246,637,222,3.6625,184600.0,0,0,0,1,0
670,-122.15,37.69,36,1501,703,276,3.8864,197300.0,0,0,0,1,0
671,-122.15,37.7,36,1468,733,229,3.4583,192600.0,0,0,0,1,0
672,-122.16,37.69,36,1118,625,228,3.7813,192200.0,0,0,0,1,0
673,-122.16,37.7,36,1097,568,225,2.9917,194600.0,0,0,0,1,0
674,-122.16,37.7,36,1719,836,311,4.4375,193500.0,0,0,0,1,0
675,-122.17,37.7,24,1755,952,362,4.0,202600.0,0,0,0,1,0
676,-122.16,37.68,16,1687,568,352,2.3869,83300.0,0,0,0,1,0
677,-122.17,37.69,24,2262,1125,366,4.7609,212600.0,0,0,0,1,0
678,-122.18,37.68,5,2087,840,401,5.4858,187800.0,0,0,0,1,0
679,-122.16,37.69,36,1480,796,283,4.3971,205700.0,0,0,0,1,0
680,-122.15,37.69,36,1545,863,267,4.0109,192900.0,0,0,0,1,0
681,-122.15,37.68,35,2632,1349,486,4.3864,205200.0,0,0,0,1,0
682,-122.15,37.68,30,2261,929,383,4.2841,213400.0,0,0,0,1,0
683,-122.15,37.69,39,1670,957,335,5.1312,183600.0,0,0,0,1,0
684,-122.14,37.69,37,2141,1093,555,2.9958,178400.0,0,0,0,1,0
685,-122.14,37.68,27,3337,1489,607,3.6364,219200.0,0,0,0,1,0
686,-122.14,37.68,31,3184,1561,628,2.7955,183100.0,0,0,0,1,0
687,-122.1,37.69,44,2341,1256,485,2.9507,157100.0,0,0,0,1,0
688,-122.12,37.69,30,1197,695,279,3.4375,157800.0,0,0,0,1,0
689,-122.13,37.69,34,1131,560,237,2.875,161700.0,0,0,0,1,0
690,-122.12,37.71,38,1164,632,289,3.0345,152100.0,0,0,0,1,0
